property_id,address,city,state,zipcode,latitude,longitude,bedrooms,bathrooms,sqft,lot_size,year_built,garage,property_type,condition,school_rating,crime_rate,walkability_score,public_transport_access,shopping_proximity,actual_price,listed_price,date_listed,date_sold,days_on_market,data_source,price_per_sqft,age,bed_bath_ratio,total_rooms
PROP_004412,526 Harris Stream Apt. 369,Atlanta,GA,50366,33.732519,-84.403011,1,3,1368,2179,1968,3,Condo,Fair,5.6,16.2,67.7,2,7,237925,254372,2024-12-12,2024-12-23,11,Zillow,173.921783625731,56,0.3333333333333333,4
PROP_004413,3022 Pamela Ramp Suite 375,Seattle,WA,44877,47.580868,-122.303434,5,4,1941,2213,1999,0,Single Family,Needs Work,8.7,9.7,79.7,4,8,1070070,1222240,2023-09-08,2023-09-17,9,Zillow,551.2982998454405,25,1.25,9
PROP_004414,099 Jessica Bypass,Austin,TX,64937,30.306562,-97.77825,5,4,2323,12394,1978,2,Single Family,Fair,5.1,15.0,67.4,5,1,643616,680232,2025-04-25,2025-05-02,7,Zillow,277.0624192854068,46,1.25,9
PROP_004415,1614 John Mills,Seattle,WA,24327,47.566574,-122.266941,6,3,2766,10562,1958,2,Single Family,Fair,6.4,1.3,54.8,2,5,715559,774585,2024-11-02,2024-11-11,9,Zillow,258.69812002892263,66,2.0,9
PROP_004416,9469 Tran Shoals,Austin,TX,33515,30.206789,-97.786623,2,3,1422,5835,2010,2,Condo,Excellent,6.8,2.7,74.0,2,8,542153,614661,2024-01-03,2024-02-01,29,Realtor.com,381.260900140647,14,0.6666666666666666,5
PROP_004417,13975 Micheal Ports Apt. 476,Seattle,WA,44544,47.548531,-122.291935,2,2,2073,10829,1994,2,Duplex,Needs Work,6.6,54.4,71.0,1,8,870645,918198,2025-03-30,2025-04-12,13,MLS,419.9927641099855,30,1.0,4
PROP_004418,123 Anthony Avenue Apt. 494,Denver,CO,38737,39.620982,-105.025084,2,3,2029,9168,1962,1,Condo,Needs Work,7.2,17.7,81.4,2,1,440278,470722,2024-12-23,2025-02-02,41,Realtor.com,216.99260719566288,62,0.6666666666666666,5
PROP_004419,07412 Paul Fields,Denver,CO,58539,39.7511,-105.04981,2,3,956,8505,1970,0,Duplex,Good,5.8,27.1,45.4,7,6,196806,220072,2024-11-05,2024-11-18,13,MLS,205.86401673640168,54,0.6666666666666666,5
PROP_004420,68450 Shane Isle,Seattle,WA,23651,47.662868,-122.361096,3,2,1835,11848,1986,3,Duplex,Excellent,5.8,7.7,86.2,7,7,617303,677351,2025-02-11,2025-03-13,30,MLS,336.4049046321526,38,1.5,5
PROP_004421,7031 Daniel Stream,Seattle,WA,19325,47.614874,-122.208471,3,1,1014,11071,2015,3,Duplex,Fair,6.9,2.0,7.1,5,8,530891,605022,2024-02-02,2024-03-01,28,Zillow,523.561143984221,9,3.0,4
PROP_004422,13703 Good Via Apt. 893,Austin,TX,70742,30.352942,-97.770663,5,4,3284,9815,1980,3,Single Family,Excellent,9.5,21.4,42.4,7,1,1065371,1167793,2024-05-17,2024-06-02,16,Realtor.com,324.4126065773447,44,1.25,9
PROP_004423,56047 Williams Square,Denver,CO,80506,39.67465,-105.017162,2,3,2220,13781,2021,1,Condo,Good,6.9,0.7,73.4,8,6,701672,789577,2023-10-05,2023-10-14,9,Realtor.com,316.0684684684685,3,0.6666666666666666,5
PROP_004424,736 Green Plaza,San Francisco,CA,81076,37.715034,-122.454606,4,4,2690,12525,1979,2,Single Family,Needs Work,8.2,1.9,56.6,3,7,921946,1052269,2024-06-08,2024-06-15,7,Direct,342.73085501858736,45,1.0,8
PROP_004425,576 Clinton Valleys,Seattle,WA,06282,47.525157,-122.202582,6,1,2705,2434,1959,0,Single Family,Fair,7.7,1.3,45.0,5,7,833331,923988,2023-12-14,2023-12-22,8,Zillow,308.0706099815157,65,6.0,7
PROP_004426,200 Crystal Stravenue,San Francisco,CA,61352,37.771327,-122.459094,4,2,2709,13243,1996,3,Duplex,Fair,6.9,1.6,55.4,10,4,1156516,1260571,2023-12-13,2023-12-22,9,Zillow,426.91620524178666,28,2.0,6
PROP_004427,6223 Megan Creek,Austin,TX,00836,30.364089,-97.778941,3,2,2222,13889,2015,1,Duplex,Good,7.6,5.6,78.4,2,5,601986,663431,2025-03-26,2025-04-02,7,Zillow,270.9207920792079,9,1.5,5
PROP_004428,4178 Christine Corner Apt. 295,Austin,TX,62894,30.386209,-97.731421,3,3,1664,12324,1959,1,Townhouse,Excellent,7.4,42.0,75.5,7,7,457723,503573,2023-10-26,2023-11-04,9,Direct,275.0739182692308,65,1.0,6
PROP_004429,4601 Conway Road,Denver,CO,16626,39.689692,-104.960429,2,2,1850,11296,2020,0,Condo,Excellent,8.7,45.2,64.8,3,9,534914,566349,2024-08-30,2024-09-17,18,MLS,289.1427027027027,4,1.0,4
PROP_004430,2653 Bruce Forges Apt. 940,San Francisco,CA,50610,37.774751,-122.460081,2,2,1887,9643,1989,0,Single Family,Needs Work,3.0,21.0,65.9,5,5,739832,839642,2023-09-07,2023-09-14,7,MLS,392.06783253842076,35,1.0,4
PROP_004431,476 Decker Light,Atlanta,GA,09706,33.833448,-84.430863,2,3,1595,13997,1989,2,Condo,Good,7.9,3.2,55.1,6,1,389482,414709,2024-02-02,2024-02-14,12,MLS,244.18934169278998,35,0.6666666666666666,5
PROP_004432,52324 Jenkins Radial,Austin,TX,46504,30.391327,-97.763157,3,1,1340,11592,1984,1,Condo,Needs Work,7.7,3.9,60.1,2,10,400900,439246,2024-08-29,2024-09-11,13,Direct,299.17910447761193,40,3.0,4
PROP_004433,9340 Hart Overpass,Atlanta,GA,03778,33.686589,-84.378793,2,2,1142,5483,2022,0,Duplex,Excellent,7.0,49.0,41.9,1,8,265286,299417,2025-03-04,2025-03-31,27,MLS,232.29947460595446,2,1.0,4
PROP_004434,213 Julie Roads Suite 438,San Francisco,CA,95405,37.739624,-122.446077,3,2,1431,11160,2022,3,Duplex,Fair,8.4,10.3,43.8,10,2,702766,758708,2025-09-03,2025-09-12,9,Direct,491.10132774283716,2,1.5,5
PROP_004435,762 Reese Well Suite 654,Denver,CO,88029,39.78573,-104.907912,5,2,1589,7224,1981,1,Single Family,Fair,8.6,9.3,100.0,10,8,499593,535695,2023-11-17,2023-11-23,6,Direct,314.4071743234739,43,2.5,7
PROP_004436,36045 Stephanie Square Apt. 086,Austin,TX,41186,30.327685,-97.71603,5,3,1492,5625,1994,3,Single Family,Fair,9.8,22.2,34.0,2,5,714603,819414,2025-08-21,2025-08-29,8,MLS,478.95643431635386,30,1.6666666666666667,8
PROP_004437,263 Kristopher Walks Suite 518,Atlanta,GA,51014,33.722506,-84.4231,4,3,2508,11170,2009,1,Townhouse,Good,7.1,25.1,81.2,10,8,717065,802059,2024-05-27,2024-06-23,27,Zillow,285.91108452950556,15,1.3333333333333333,7
PROP_004438,934 Hopkins Motorway Suite 110,Austin,TX,34524,30.231872,-97.747425,4,2,865,14749,2015,3,Duplex,Good,6.9,36.1,82.6,6,6,386554,432778,2024-12-29,2025-01-13,15,Realtor.com,446.88323699421966,9,2.0,6
PROP_004439,9859 Adam Heights Suite 934,San Francisco,CA,37499,37.760023,-122.419741,3,1,3893,6301,2019,2,Single Family,Good,6.7,28.3,58.8,6,4,1902109,2151097,2024-10-12,2024-11-03,22,Realtor.com,488.59722578987925,5,3.0,4
PROP_004440,03982 Michael Tunnel Apt. 773,Seattle,WA,10478,47.654747,-122.322473,2,1,1171,13966,1988,3,Townhouse,Excellent,4.5,7.8,79.8,6,10,554226,596989,2024-09-21,2024-09-27,6,Realtor.com,473.2929120409906,36,2.0,3
PROP_004441,8902 Linda Orchard,Denver,CO,65465,39.71352,-105.048042,4,3,2203,3152,1968,0,Townhouse,Good,5.9,4.2,55.7,1,4,661801,704674,2024-07-15,2024-08-03,19,Direct,300.40898774398545,56,1.3333333333333333,7
PROP_004442,3968 Derek Ville,San Francisco,CA,05880,37.774573,-122.457047,2,1,2514,4153,1963,0,Duplex,Good,9.7,10.0,82.6,2,1,1144956,1299256,2023-11-09,2023-11-26,17,MLS,455.43198090692124,61,2.0,3
PROP_004443,1104 Jill Locks,Denver,CO,74665,39.694306,-105.071146,4,2,2046,2990,2019,2,Duplex,Needs Work,9.1,10.6,68.2,6,5,660763,696473,2024-12-16,2025-01-01,16,Zillow,322.9535679374389,5,2.0,6
PROP_004444,1917 Andrea Groves,Denver,CO,20191,39.740905,-105.023247,4,2,2927,4709,1987,0,Townhouse,Fair,6.6,0.3,82.5,5,5,768189,817521,2025-06-23,2025-07-29,36,MLS,262.44926545951483,37,2.0,6
PROP_004445,363 Blair Inlet,Atlanta,GA,51723,33.749363,-84.379888,2,3,2767,5547,2022,3,Single Family,Excellent,5.0,15.3,55.6,8,1,439079,467337,2024-01-02,2024-01-18,16,Direct,158.68413444163355,2,0.6666666666666666,5
PROP_004446,196 Keith Roads Suite 152,Denver,CO,65497,39.666884,-104.995108,2,3,1292,14748,2006,1,Duplex,Fair,6.4,29.8,90.9,2,8,576717,650393,2024-01-10,2024-01-21,11,Realtor.com,446.375386996904,18,0.6666666666666666,5
PROP_004447,0732 Cynthia Glens,Austin,TX,28136,30.204641,-97.769383,4,4,3178,2119,2001,3,Single Family,Needs Work,10.0,8.5,51.3,3,8,790863,845858,2025-08-02,2025-08-10,8,Zillow,248.85556954059157,23,1.0,8
PROP_004448,0800 Riley Brooks Suite 943,Austin,TX,26601,30.231524,-97.715741,3,1,2118,11150,1993,1,Townhouse,Good,4.5,30.8,32.6,7,3,492100,531811,2025-06-16,2025-06-26,10,Zillow,232.34183191690275,31,3.0,4
PROP_004449,975 Davies Ferry Suite 213,Denver,CO,69346,39.705899,-105.008908,5,2,2445,13143,1969,1,Single Family,Good,6.1,59.0,81.9,1,2,813372,927359,2025-08-05,2025-08-13,8,Realtor.com,332.66748466257667,55,2.5,7
PROP_004450,586 Brittany Glens,Atlanta,GA,33422,33.878232,-84.310188,3,2,1744,2920,1964,2,Townhouse,Fair,5.6,0.5,33.1,2,9,361347,388411,2024-11-20,2024-12-01,11,Realtor.com,207.19438073394497,60,1.5,5
PROP_004451,9007 Brown Terrace Apt. 808,Austin,TX,47200,30.368956,-97.718593,3,4,1630,2321,2017,2,Single Family,Fair,4.9,28.0,43.4,4,4,578641,614571,2025-08-14,2025-08-24,10,MLS,354.9944785276074,7,0.75,7
PROP_004452,92769 Rebecca Cliffs,Denver,CO,75393,39.717491,-104.939455,6,1,3579,2672,1997,3,Single Family,Excellent,6.4,2.7,64.1,1,9,1027372,1162979,2024-02-10,2024-03-03,22,Direct,287.0556021234982,27,6.0,7
PROP_004453,8380 Simmons Square Suite 246,Atlanta,GA,54034,33.712061,-84.395716,4,3,1803,4666,1998,2,Townhouse,Good,9.0,2.9,61.5,8,8,425912,460121,2024-09-19,2024-10-09,20,Direct,236.2240709927898,26,1.3333333333333333,7
PROP_004454,3120 Sarah Expressway Suite 372,Seattle,WA,02691,47.638625,-122.231708,3,2,1750,7107,1995,1,Townhouse,Good,4.4,6.7,78.3,8,8,504795,574765,2024-08-20,2024-09-10,21,Realtor.com,288.45428571428573,29,1.5,5
PROP_004455,668 Thomas Shore,San Francisco,CA,71583,37.780372,-122.486951,6,2,1799,9229,1963,2,Single Family,Fair,5.7,11.2,67.0,3,3,895950,977286,2024-01-24,2024-02-04,11,Zillow,498.0266814897165,61,3.0,8
PROP_004456,137 Michael Tunnel Suite 200,San Francisco,CA,16729,37.796091,-122.464471,3,1,2055,14976,2021,0,Duplex,Fair,4.3,18.6,68.7,10,9,1088008,1163178,2023-12-27,2024-01-02,6,Direct,529.4442822384428,3,3.0,4
PROP_004457,862 Moody Road,San Francisco,CA,06106,37.773117,-122.429956,2,3,1044,9479,1986,3,Townhouse,Needs Work,7.0,60.0,79.6,10,4,623278,695861,2024-05-16,2024-05-26,10,MLS,597.0095785440614,38,0.6666666666666666,5
PROP_004458,30592 Clark Ridges Apt. 431,Austin,TX,48950,30.249077,-97.761675,2,2,2207,8144,1991,1,Townhouse,Good,4.9,4.4,100.0,2,8,460829,528355,2024-07-11,2024-07-20,9,Realtor.com,208.80335296782962,33,1.0,4
PROP_004459,140 Stephen Trace Apt. 592,Denver,CO,88524,39.64002,-105.04049,1,3,1556,9666,1965,3,Condo,Good,5.8,12.2,100.0,1,7,457599,502587,2025-08-06,2025-08-19,13,Realtor.com,294.0867609254499,59,0.3333333333333333,4
PROP_004460,02979 James Heights Suite 775,Seattle,WA,68482,47.676496,-122.313779,4,1,1929,12312,2021,3,Townhouse,Excellent,6.3,10.7,46.1,6,9,612229,664648,2024-05-08,2024-05-21,13,Direct,317.381544841887,3,4.0,5
PROP_004461,2392 Kayla Squares Suite 324,Austin,TX,84310,30.302049,-97.76793,3,4,4285,3685,2004,2,Single Family,Fair,4.4,16.1,79.3,3,10,1108162,1222028,2024-05-23,2024-06-04,12,Zillow,258.614235705951,20,0.75,7
PROP_004462,2272 Stephanie Port Suite 493,Atlanta,GA,67952,33.606328,-84.437351,3,1,2078,3287,2023,0,Duplex,Fair,8.7,7.8,78.8,6,6,420643,455003,2024-04-02,2024-04-09,7,MLS,202.42685274302212,1,3.0,4
PROP_004463,7803 Sabrina Turnpike Suite 115,San Francisco,CA,53962,37.754501,-122.44376,3,3,2081,14373,1953,3,Duplex,Excellent,5.7,1.7,43.6,2,6,1025973,1118457,2025-01-17,2025-02-05,19,MLS,493.0192215281115,71,1.0,6
PROP_004464,9013 Terry Junction,San Francisco,CA,46402,37.743838,-122.487393,2,3,1829,2128,2017,0,Duplex,Good,5.1,27.6,85.9,7,9,922965,1011221,2025-07-27,2025-08-09,13,Zillow,504.6282121377802,7,0.6666666666666666,5
PROP_004465,9339 Marks Spur,San Francisco,CA,57882,37.787319,-122.481388,3,1,2327,8132,2001,0,Townhouse,Excellent,4.7,23.4,78.9,7,10,909525,990504,2024-03-26,2024-04-02,7,Direct,390.8573270305114,23,3.0,4
PROP_004466,575 Allison Village,Atlanta,GA,77862,33.70011,-84.469565,4,3,2210,11039,1976,1,Single Family,Excellent,6.1,33.2,45.8,10,5,402631,439087,2025-02-16,2025-03-10,22,Direct,182.18597285067872,48,1.3333333333333333,7
PROP_004467,19664 William Stravenue Apt. 627,San Francisco,CA,08032,37.749659,-122.489463,3,2,1909,13421,1981,3,Single Family,Good,6.9,34.1,76.3,3,6,1279026,1463297,2024-12-11,2024-12-26,15,Direct,669.9979046621268,43,1.5,5
PROP_004468,4583 Patel Flats,Denver,CO,96032,39.762347,-104.938618,1,1,1091,6903,2018,0,Condo,Fair,7.5,27.1,100.0,7,5,451877,483636,2024-01-03,2024-02-02,30,Zillow,414.18606782768103,6,1.0,2
PROP_004469,34860 Lewis Forks Apt. 326,San Francisco,CA,83168,37.705742,-122.434596,2,1,2309,8473,2021,1,Duplex,Excellent,7.5,12.9,37.1,2,9,987830,1120242,2023-10-19,2023-11-07,19,Direct,427.8172368990905,3,2.0,3
PROP_004470,59928 Alexander Points,Atlanta,GA,98343,33.881874,-84.458152,2,4,3389,7234,2021,2,Single Family,Fair,5.2,0.8,72.1,6,10,543388,571644,2024-04-03,2024-04-24,21,Zillow,160.33874299203305,3,0.5,6
PROP_004471,32364 Garcia Squares,San Francisco,CA,06152,37.735901,-122.409792,3,1,1808,11459,2016,3,Single Family,Good,7.7,3.7,71.7,5,2,1083818,1138395,2024-10-03,2024-10-25,22,Zillow,599.4568584070796,8,3.0,4
PROP_004472,82848 Stephanie Mills Apt. 786,Denver,CO,72991,39.60126,-104.920317,4,3,4036,14307,2007,3,Single Family,Excellent,4.8,49.5,78.0,9,7,1196891,1306020,2025-01-13,2025-01-19,6,Zillow,296.55376610505454,17,1.3333333333333333,7
PROP_004473,907 Higgins Hills,Seattle,WA,20321,47.637991,-122.362109,2,2,2122,7456,1969,1,Townhouse,Fair,5.2,0.4,76.9,9,1,716985,774026,2023-12-03,2023-12-09,6,Direct,337.88171536286524,55,1.0,4
PROP_004474,2729 Day Motorway,Austin,TX,37561,30.376839,-97.733356,5,3,4187,7394,1988,2,Single Family,Excellent,5.1,14.7,43.3,3,3,895956,987168,2025-08-03,2025-10-11,69,Zillow,213.9851922617626,36,1.6666666666666667,8
PROP_004475,67572 Jeremy Isle,Atlanta,GA,77153,33.638888,-84.389199,3,3,811,14411,2011,3,Duplex,Needs Work,5.0,13.7,61.8,3,6,274300,289507,2024-02-24,2024-03-04,9,Zillow,338.22441430332924,13,1.0,6
PROP_004476,1164 Ryan Ford,Atlanta,GA,91066,33.685118,-84.319546,3,3,2274,4013,2023,0,Condo,Needs Work,7.5,8.7,45.4,8,8,408877,443667,2024-03-04,2024-03-16,12,Realtor.com,179.8051890941073,1,1.0,6
PROP_004477,6671 Esparza Shore,Austin,TX,34196,30.283177,-97.727621,2,2,1260,13898,2021,3,Single Family,Excellent,7.5,2.7,96.9,1,9,442939,478164,2024-01-06,2024-01-24,18,Realtor.com,351.5388888888889,3,1.0,4
PROP_004478,7317 Paul Bypass,Austin,TX,69211,30.399508,-97.78147,3,3,1708,5904,2015,2,Townhouse,Good,4.1,3.8,60.2,5,10,424294,455228,2025-06-19,2025-07-18,29,Direct,248.41569086651054,9,1.0,6
PROP_004479,725 Chandler Bypass Suite 757,Austin,TX,49143,30.323737,-97.74903,4,2,2065,12651,2005,1,Townhouse,Good,4.2,2.1,41.4,3,6,666588,764065,2025-03-16,2025-04-23,38,Zillow,322.80290556900724,19,2.0,6
PROP_004480,829 Long Courts,Denver,CO,61456,39.786822,-105.047688,3,2,3032,11488,2003,0,Single Family,Good,6.2,2.7,87.1,4,9,911114,992708,2024-10-18,2024-10-24,6,Realtor.com,300.49934036939317,21,1.5,5
PROP_004481,585 Kimberly Circles,Atlanta,GA,01187,33.70185,-84.323653,3,4,1238,13669,2018,3,Single Family,Fair,6.3,12.3,90.7,3,3,413783,470876,2024-12-01,2024-12-07,6,Zillow,334.235056542811,6,0.75,7
PROP_004482,758 Snyder Shore Apt. 939,San Francisco,CA,92619,37.773393,-122.498779,3,1,668,12841,1971,2,Condo,Good,8.9,2.7,57.7,1,4,673895,717719,2023-09-22,2023-10-05,13,Zillow,1008.8248502994012,53,3.0,4
PROP_004483,46321 Garza Trail Suite 805,Seattle,WA,48710,47.560342,-122.216135,4,1,1932,7880,2015,0,Duplex,Excellent,8.9,8.8,49.4,3,2,660713,749476,2023-12-06,2024-01-12,37,Realtor.com,341.98395445134577,9,4.0,5
PROP_004484,355 Thompson Hill Suite 708,Atlanta,GA,88115,33.713274,-84.386833,3,1,1425,5092,2015,3,Condo,Fair,4.3,0.3,84.2,9,7,242369,269998,2025-01-03,2025-01-18,15,Realtor.com,170.08350877192981,9,3.0,4
PROP_004485,741 Donald Springs Suite 827,Seattle,WA,34011,47.638946,-122.335782,6,4,3420,5602,1987,2,Single Family,Fair,3.6,0.8,59.6,6,6,841026,941425,2024-07-07,2024-07-20,13,Zillow,245.9140350877193,37,1.5,10
PROP_004486,522 Waters Unions,Austin,TX,81495,30.29832,-97.768475,3,2,1188,4558,2022,1,Duplex,Excellent,7.0,2.3,100.0,9,9,427244,461919,2024-04-24,2024-05-08,14,Direct,359.63299663299665,2,1.5,5
PROP_004487,66664 Romero Isle,San Francisco,CA,59229,37.724386,-122.470059,3,2,1270,2568,2002,0,Duplex,Excellent,3.8,7.1,44.1,6,5,567857,641278,2025-02-27,2025-03-19,20,MLS,447.13149606299214,22,1.5,5
PROP_004488,2903 Jones Glen,Atlanta,GA,44395,33.739315,-84.498862,2,3,2225,6245,2007,0,Condo,Excellent,7.3,4.7,76.1,5,1,470097,510349,2025-06-12,2025-06-18,6,Direct,211.27955056179775,17,0.6666666666666666,5
PROP_004489,760 Jessica Court,Denver,CO,33056,39.619127,-105.0637,3,2,1723,9904,1980,2,Townhouse,Excellent,10.0,3.6,49.6,8,6,604334,694814,2025-06-06,2025-07-01,25,Zillow,350.74521183981426,44,1.5,5
PROP_004490,5618 Bishop Branch Suite 494,Denver,CO,12089,39.787206,-105.017354,3,2,2267,5541,1992,1,Single Family,Fair,7.7,26.5,37.3,10,6,586353,663842,2023-09-23,2023-10-22,29,Direct,258.6471107190119,32,1.5,5
PROP_004491,8609 Christine Manors Apt. 364,Denver,CO,33774,39.740991,-104.922967,4,2,1834,11730,1967,2,Single Family,Needs Work,6.4,73.6,78.6,7,1,676474,767520,2024-01-24,2024-01-30,6,Realtor.com,368.8516902944384,57,2.0,6
PROP_004492,41551 Jonathan Islands Suite 529,Seattle,WA,41018,47.663815,-122.266001,3,2,2314,4748,2003,2,Duplex,Good,7.0,20.1,54.4,4,5,907814,992490,2025-04-07,2025-04-18,11,Realtor.com,392.31374243733796,21,1.5,5
PROP_004493,693 Cole Fields,San Francisco,CA,08041,37.758001,-122.461554,3,2,2635,14707,1998,1,Townhouse,Good,6.2,24.7,46.3,6,3,1136069,1276031,2023-10-18,2023-11-23,36,MLS,431.1457305502846,26,1.5,5
PROP_004494,1361 Hampton Ville,Denver,CO,82413,39.667768,-104.969579,2,1,2143,2781,1956,1,Condo,Excellent,3.0,13.4,82.0,2,7,523883,558437,2024-07-22,2024-08-08,17,Direct,244.46243583761083,68,2.0,3
PROP_004495,03941 Rodriguez Plains,Atlanta,GA,54708,33.896069,-84.33325,3,2,2073,5267,2014,1,Townhouse,Excellent,6.6,22.9,51.0,8,2,477286,544910,2025-03-05,2025-03-16,11,MLS,230.2392667631452,10,1.5,5
PROP_004496,1054 Summer Prairie,San Francisco,CA,01246,37.783713,-122.433684,4,2,1314,8453,2022,3,Duplex,Excellent,8.2,21.8,97.7,9,8,1015796,1166659,2024-06-02,2024-06-18,16,MLS,773.0563165905631,2,2.0,6
PROP_004497,4101 Burns Haven Suite 540,San Francisco,CA,72566,37.75561,-122.45377,2,3,2170,2343,2017,2,Townhouse,Fair,5.5,4.0,73.2,2,10,1215553,1392095,2025-08-18,2025-09-08,21,MLS,560.1626728110599,7,0.6666666666666666,5
PROP_004498,803 Laura Greens,Seattle,WA,46250,47.606841,-122.336324,4,3,2232,4001,2002,3,Townhouse,Fair,5.4,13.0,54.4,3,7,957038,1080354,2025-07-13,2025-07-19,6,MLS,428.7804659498208,22,1.3333333333333333,7
PROP_004499,958 Pamela Path Suite 572,Denver,CO,48120,39.60569,-105.028425,1,2,1235,4726,2002,2,Condo,Good,5.3,15.2,61.4,8,1,345916,397300,2024-05-11,2024-05-22,11,MLS,280.09392712550607,22,0.5,3
PROP_004500,5177 Turner Trail,San Francisco,CA,54014,37.727609,-122.409132,2,2,1999,3910,1971,0,Condo,Excellent,8.4,36.2,46.9,5,10,879837,972797,2025-04-14,2025-05-06,22,Zillow,440.1385692846423,53,1.0,4
PROP_004501,03843 Vance Flat,Denver,CO,43128,39.77246,-105.069861,2,1,2620,6252,2023,3,Duplex,Good,8.8,5.8,95.0,7,4,647818,720807,2024-08-26,2024-09-21,26,MLS,247.2587786259542,1,2.0,3
PROP_004502,146 Wood Isle,Denver,CO,60698,39.710721,-105.012509,6,1,1232,6399,1979,1,Single Family,Fair,7.0,11.1,100.0,8,10,541258,613827,2024-11-27,2024-12-06,9,MLS,439.3327922077922,45,6.0,7
PROP_004503,798 Peter Spurs Suite 896,Austin,TX,58815,30.366045,-97.761264,3,3,1094,12700,2019,1,Townhouse,Good,10.0,15.2,55.0,6,10,517251,550858,2025-04-17,2025-04-30,13,Realtor.com,472.80712979890313,5,1.0,6
PROP_004504,19468 Fletcher Gardens Suite 428,Seattle,WA,31526,47.515739,-122.256388,3,3,2157,14534,2020,2,Duplex,Excellent,4.7,31.9,97.3,3,2,983207,1073532,2024-11-14,2024-11-22,8,Zillow,455.8215113583681,4,1.0,6
PROP_004505,00607 Molly Cove,Austin,TX,43184,30.270034,-97.710501,4,2,1071,10187,1983,0,Townhouse,Needs Work,4.7,1.2,62.0,3,8,339700,363623,2024-08-09,2024-08-19,10,Zillow,317.18020541549953,41,2.0,6
PROP_004506,0229 Baker Union Apt. 611,Austin,TX,61208,30.342406,-97.720925,2,2,1553,3816,1989,1,Townhouse,Needs Work,4.8,5.7,56.9,1,6,292151,317905,2024-09-06,2024-09-14,8,Direct,188.12041210560207,35,1.0,4
PROP_004507,3411 Annette Locks,San Francisco,CA,71592,37.728019,-122.426719,2,3,1838,10253,2012,3,Duplex,Excellent,7.5,36.5,83.5,1,10,1026200,1171537,2024-02-17,2024-02-25,8,Direct,558.3242655059847,12,0.6666666666666666,5
PROP_004508,8455 Ricky Mountains,Denver,CO,32324,39.714669,-105.044091,2,2,1568,14970,1985,2,Duplex,Needs Work,6.0,5.6,56.6,1,2,422830,454323,2025-08-20,2025-08-30,10,Direct,269.6619897959184,39,1.0,4
PROP_004509,49952 Christine Forges Apt. 955,Atlanta,GA,61462,33.893875,-84.412107,4,2,1930,5781,1985,1,Townhouse,Fair,6.8,10.9,65.7,10,8,303329,336797,2024-03-24,2024-04-13,20,Realtor.com,157.16528497409325,39,2.0,6
PROP_004510,41775 Andrew Mountains,Austin,TX,27676,30.278148,-97.792418,1,1,1913,11226,1964,1,Condo,Good,4.4,48.2,30.3,7,1,307245,341406,2024-04-13,2024-05-23,40,Zillow,160.6089911134344,60,1.0,2
PROP_004511,6749 Delgado Views,Seattle,WA,16409,47.644278,-122.224207,2,3,1560,6675,2021,1,Duplex,Good,4.9,7.4,89.0,7,9,629780,711262,2024-08-31,2024-09-18,18,Zillow,403.70512820512823,3,0.6666666666666666,5
PROP_004512,0425 Johnson Place,Atlanta,GA,52758,33.740192,-84.390031,3,4,1525,10921,1987,0,Single Family,Needs Work,4.0,41.9,84.6,5,7,364878,394868,2024-07-31,2024-09-04,35,MLS,239.26426229508198,37,0.75,7
PROP_004513,37101 Margaret Drives,Austin,TX,77184,30.260496,-97.762216,4,4,2583,5622,2015,3,Single Family,Good,10.0,8.8,100.0,7,4,704330,770121,2024-03-06,2024-03-19,13,MLS,272.6790553619822,9,1.0,8
PROP_004514,7566 Sheena Courts Suite 943,Austin,TX,96567,30.235198,-97.713896,3,1,2411,14376,2016,1,Condo,Excellent,7.6,4.2,75.8,1,4,647330,738299,2024-08-02,2024-08-21,19,Direct,268.490253007051,8,3.0,4
PROP_004515,19074 Larry Corner Suite 512,Seattle,WA,54690,47.607422,-122.287437,1,2,1916,5521,2007,3,Condo,Excellent,5.7,22.3,36.3,2,3,560944,629180,2024-06-28,2024-07-14,16,Zillow,292.76826722338205,17,0.5,3
PROP_004516,17038 Daniel Track Suite 153,Austin,TX,40877,30.362371,-97.72553,3,3,2165,12318,1967,3,Townhouse,Fair,7.9,0.4,35.0,10,1,602368,677071,2023-10-30,2023-11-05,6,MLS,278.23002309468825,57,1.0,6
PROP_004517,1231 Mcbride Avenue Suite 477,Austin,TX,68801,30.225957,-97.784523,3,3,1871,5839,2014,1,Condo,Needs Work,9.4,16.4,64.8,1,5,544647,573189,2024-05-08,2024-05-16,8,Realtor.com,291.0994120791021,10,1.0,6
PROP_004518,2293 Chavez Stream Apt. 517,Atlanta,GA,61359,33.765699,-84.435629,4,1,2355,9741,2008,2,Townhouse,Excellent,8.7,3.3,67.0,2,4,642826,734365,2025-07-25,2025-08-02,8,Zillow,272.96220806794054,16,4.0,5
PROP_004519,25164 Logan Harbors Suite 836,Seattle,WA,28079,47.584507,-122.337571,1,2,1787,4421,2009,3,Condo,Good,5.6,12.6,22.8,2,4,650540,698650,2024-10-10,2024-10-29,19,MLS,364.0402909904868,15,0.5,3
